cell.id,area,gfpMeanBgAFsub,mcherryMeanBgAFsub,degron,red,treatment,experiment,exp.field,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,volume,area.puncta,pos.x.puncta,pos.y.puncta,rfp.mean.bg.sub,dapi.mean.bg.sub,rfp.mean.bg.sub.puncta,dapi.mean.bg.sub.puncta,no.bud.scars
1000002036_20min_s6_mODC.3_tef2-mCherry_none,4485.27,141.37504444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,27.2776,31.3745,2143,311.145,913.673,0.278873,4159.75,291.694,337.042,918.763,529.152,1021.38425,438.212,2248.05425,2
1000002037_20min_s6_mODC.3_tef2-mCherry_none,5165.77,109.52604444444448,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,29.701,33.2618,2478,660.638,567.678,0.267148,4820.63,42.5225,683.167,571.667,526.6980000000001,1637.78425,561.335,1308.68425,4
1000002038_20min_s6_mODC.3_tef2-mCherry_none,3430.49,46.93904444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.5425,27.6706,1630,349.178,870.35,0.302946,3150.32,NA,NA,NA,410.663,482.26825,NA,NA,0
1000002039_20min_s6_mODC.3_tef2-mCherry_none,582.834,58.05204444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,9.93032,10.4948,258,918.372,275.849,0.503431,472.608,NA,NA,NA,335.52700000000004,898.8542500000001,NA,NA,0
1000002040_20min_s6_mODC.3_tef2-mCherry_none,686.264,80.55004444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,10.5362,12.2269,306,596.585,597.931,0.477999,558.664,NA,NA,NA,453.768,747.5442499999999,NA,NA,0
1000002041_20min_s6_mODC.3_tef2-mCherry_none,2869.07,191.03204444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.6938,23.916,1357,405.538,812.062,0.319805,2613.43,NA,NA,NA,467.029,621.8842500000001,NA,NA,0
1000002042_20min_s6_mODC.3_tef2-mCherry_none,2838.29,146.82304444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.3388,24.0831,1341,251.038,969.006,0.320765,2583.09,NA,NA,NA,555.658,325.97825,NA,NA,0
1000002044_20min_s6_mODC.3_tef2-mCherry_none,2280.66,184.6840444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.4666,22.0313,1070,943.815,269.981,0.342299,2051.03,NA,NA,NA,560.647,314.79825000000005,NA,NA,0
1000002045_20min_s6_mODC.3_tef2-mCherry_none,3007.18,198.9830444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.7081,26.2505,1417,1002.65,219.508,0.313328,2719.65,214.194,998.088,239.853,563.89,477.5472500000001,583.061,1190.51425,2
1000002046_20min_s6_mODC.3_tef2-mCherry_none,3176.07,128.57504444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.2999,26.0992,1503,598.002,629.878,0.309498,2897.98,97.8884,600.972,646.694,528.384,1091.71425,456.2240000000001,1996.04425,2
1000002047_20min_s6_mODC.3_tef2-mCherry_none,1197.5,375.9360444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.4305,16.7597,550,197.269,1009.93,0.412563,1032.58,NA,NA,NA,542.5740000000001,650.2742499999999,NA,NA,0
1000002048_20min_s6_mODC.3_tef2-mCherry_none,997.174,33.28104444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,11.4722,16.6242,452,1157.29,61.9204,0.431997,840.721,NA,NA,NA,418.9770000000001,542.4612500000001,NA,NA,0
1000002049_20min_s6_mODC.3_tef2-mCherry_none,3650.99,116.36304444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.4891,30.846,1735,564.475,601.102,0.296625,3351.2,419.753,555.546,581.061,585.37,1238.40425,430.24700000000007,3649.56425,2
1000002050_20min_s6_mODC.3_tef2-mCherry_none,1029.17,118.95004444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.1243,14.4912,468,1106.61,41.6218,0.42912,872.72,NA,NA,NA,589.9590000000001,360.36425,NA,NA,0
1000002051_20min_s6_mODC.3_tef2-mCherry_none,2989.6,158.17604444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.8697,26.0719,1415,716.152,453.872,0.315543,2724.46,NA,NA,NA,435.96400000000006,284.55825000000004,NA,NA,0
1000002052_20min_s6_mODC.3_tef2-mCherry_none,2691.16,155.15904444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.1644,25.2058,1270,194.043,977.194,0.325861,2441.92,NA,NA,NA,616.913,491.2502500000001,NA,NA,0
1000002053_20min_s6_mODC.3_tef2-mCherry_none,4139.55,84.81004444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,26.6317,29.5774,1976,533.332,646.55,0.286136,3833.2,325.852,528.062,668.677,481.303,1420.97425,343.985,1940.21425,4
1000002054_20min_s6_mODC.3_tef2-mCherry_none,1111.26,113.95604444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.6335,14.9941,507,167.159,995.75,0.421741,954.035,NA,NA,NA,592.817,576.73425,NA,NA,0
1000002056_20min_s6_mODC.3_tef2-mCherry_none,1182.87,80.93204444444441,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.8546,15.758,543,1047.02,114.69,0.414554,1021.06,NA,NA,NA,454.354,566.39425,NA,NA,0
1000002057_20min_s6_mODC.3_tef2-mCherry_none,1138.04,114.95304444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.7252,15.1884,521,932.844,231.995,0.419364,980.378,NA,NA,NA,361.49,506.02525,NA,NA,0
1000002059_20min_s6_mODC.3_tef2-mCherry_none,1529.31,118.76504444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.6623,17.1859,708,388.775,781.243,0.385197,1344.43,NA,NA,NA,500.95900000000006,461.81525,NA,NA,0
1000002060_20min_s6_mODC.3_tef2-mCherry_none,1532.23,77.14904444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.2164,17.5,711,744.347,428.629,0.385446,1349.61,NA,NA,NA,451.258,262.42925,NA,NA,0
1000002061_20min_s6_mODC.3_tef2-mCherry_none,1698.34,407.2880444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.3193,20.6081,788,415.077,764.412,0.37331,1501.12,NA,NA,NA,580.4150000000001,975.19425,NA,NA,0
1000002062_20min_s6_mODC.3_tef2-mCherry_none,2465.76,249.9610444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.0299,24.3759,1161,962.452,226.626,0.334485,2227.23,NA,NA,NA,541.871,342.15525,NA,NA,0
1000002063_20min_s6_mODC.3_tef2-mCherry_none,2738.38,415.3980444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.0306,23.4772,1293,445.816,748.259,0.324395,2489.58,NA,NA,NA,559.2420000000001,896.8042499999999,NA,NA,0
1000002064_20min_s6_mODC.3_tef2-mCherry_none,2309.28,89.66804444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.8849,21.9414,1084,1122.44,69.7039,0.340854,2076.55,NA,NA,NA,468.02,419.54825000000005,NA,NA,0
1000002066_20min_s6_mODC.3_tef2-mCherry_none,3116.67,86.15504444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.8646,25.8391,1477,389.128,730.744,0.311854,2849.29,NA,NA,NA,498.701,277.40925000000004,NA,NA,0
1000002068_20min_s6_mODC.3_tef2-mCherry_none,1202.57,84.70804444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,11.79,18.8157,551,521.342,601.36,0.411574,1035.41,NA,NA,NA,540.366,839.45425,NA,NA,0
1000002069_20min_s6_mODC.3_tef2-mCherry_none,4291.3,85.33304444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,28.2391,28.924,2049,627.506,518.939,0.282825,3975.89,34.4857,627.773,495.682,575.0880000000001,1762.76425,498.63,2013.09425,2
1000002070_20min_s6_mODC.3_tef2-mCherry_none,3670.24,108.59404444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,26.1668,26.6882,1747,893.036,250.999,0.296816,3381,145.303,910.75,262.135,522.9100000000001,614.6142500000001,498.162,1269.45425,2
1000002072_20min_s6_mODC.3_tef2-mCherry_none,4816.87,71.21604444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,28.7187,32.2029,2305,594.831,560.936,0.272822,4479.6,NA,NA,NA,488.009,1350.15425,NA,NA,0
1000002073_20min_s6_mODC.3_tef2-mCherry_none,2427.34,48.31504444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.9145,22.9471,1142,1068.63,72.5508,0.336073,2190.89,NA,NA,NA,443.303,302.44025,NA,NA,0
1000002074_20min_s6_mODC.3_tef2-mCherry_none,3479.53,296.4470444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.1641,26.3819,1654,467.589,680.03,0.301441,3194.18,NA,NA,NA,554.3340000000001,536.51925,NA,NA,0
1000002075_20min_s6_mODC.3_tef2-mCherry_none,597.101,42.56204444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,9.56103,11.4058,264,474.095,650.526,0.497975,482.122,NA,NA,NA,223.71400000000003,571.23425,NA,NA,0
1000002078_20min_s6_mODC.3_tef2-mCherry_none,4089.4,208.24304444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.0962,31.0832,1950,270.118,887.431,0.286978,3780.38,245.275,275.174,864.153,386.121,1131.28425,247.674,1156.64425,2
1000002080_20min_s6_mODC.3_tef2-mCherry_none,2820.23,171.92104444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.4559,23.6685,1333,319.71,834.172,0.321623,2568.75,248.907,315.714,816.337,581.442,857.3142500000001,401.942,1754.35425,2
1000002081_20min_s6_mODC.3_tef2-mCherry_none,2750.95,64.67104444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.8333,23.7317,1300,141.161,1017.59,0.324051,2502.75,NA,NA,NA,487.3670000000001,315.95225000000005,NA,NA,0
1000002082_20min_s6_mODC.3_tef2-mCherry_none,3117.89,182.16304444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.1875,25.4029,1477,225.287,937.801,0.311852,2850.95,NA,NA,NA,509.8960000000001,518.6102500000001,NA,NA,0
1000002084_20min_s6_mODC.3_tef2-mCherry_none,725.996,166.77904444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,10.8763,12.0295,327,61.6529,994.803,0.475518,603.15,NA,NA,NA,336.68100000000004,615.45425,NA,NA,0
1000002085_20min_s6_mODC.3_tef2-mCherry_none,2579.1,143.07904444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.8593,24.4391,1215,587.299,491.786,0.329886,2333.58,NA,NA,NA,497.7710000000001,912.08425,NA,NA,0
1000002086_20min_s6_mODC.3_tef2-mCherry_none,2310.21,12.006044444444427,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,18.759,23.229,1086,971.592,107.017,0.341063,2079.72,NA,NA,NA,645.851,120.43225000000008,NA,NA,0
1000002087_20min_s6_mODC.3_tef2-mCherry_none,2945.57,69.76204444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.2272,24.0218,1393,741.75,346.813,0.317324,2687.09,192.86,759.247,353.913,425.9500000000001,592.91425,425.778,1966.86425,2
1000002088_20min_s6_mODC.3_tef2-mCherry_none,2041.35,127.14004444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.1207,19.941,956,857.774,230.425,0.354282,1828.83,NA,NA,NA,486.116,357.69425,NA,NA,0
1000002089_20min_s6_mODC.3_tef2-mCherry_none,2395.79,62.385044444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.8802,21.7446,1125,564.87,528.583,0.337313,2160.21,NA,NA,NA,463.037,892.7742499999999,NA,NA,0
1000002090_20min_s6_mODC.3_tef2-mCherry_none,4077.6,111.83104444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.67,30.2691,1944,940.143,167.738,0.287156,3767.55,847.022,954.985,155.769,340.52700000000004,972.62425,308.43100000000004,2262.0742499999997,2
1000002091_20min_s6_mODC.3_tef2-mCherry_none,4544.05,340.0760444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,28.2088,30.8284,2173,640.472,471.298,0.277834,4218.09,144.266,659.962,479.923,471.789,1603.54425,369.989,1196.95425,2
1000002092_20min_s6_mODC.3_tef2-mCherry_none,2939.48,243.41604444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.662,25.6741,1392,87.8534,1015.72,0.317562,2681.78,220.31,73.3721,1001.51,400.9100000000001,574.36425,379.015,1498.68425,1
1000002094_20min_s6_mODC.3_tef2-mCherry_none,1228.57,116.77804444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.8791,16.3565,564,956.947,133.913,0.40958,1061.41,NA,NA,NA,403.301,311.91625,NA,NA,0
1000002096_20min_s6_mODC.3_tef2-mCherry_none,3000.4,174.81104444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.3692,25.3572,1420,143.79,967.427,0.31543,2737.78,338.747,158.304,980.319,592.441,818.14425,644.085,2110.92425,2
1000002097_20min_s6_mODC.3_tef2-mCherry_none,1754.47,195.23204444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.1988,20.1513,818,317.226,785.63,0.370278,1556.98,339.057,322.828,796.047,578.7900000000001,567.71425,621.976,1506.90425,1
1000002099_20min_s6_mODC.3_tef2-mCherry_none,2836.14,257.83804444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.3239,24.0534,1339,175.153,942.693,0.320609,2578.26,334.473,193.974,948.478,579.082,846.51425,538.4110000000001,1897.71425,1
1000002100_20min_s6_mODC.3_tef2-mCherry_none,2711.87,139.72304444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,19.1027,26.7968,1278,932.847,108.282,0.324856,2458.75,135.125,924.337,129.031,482.153,464.13325,361.452,1020.65425,2
1000002101_20min_s6_mODC.3_tef2-mCherry_none,2716.56,46.95104444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.3632,25.3579,1283,196.748,848.19,0.324737,2463.78,NA,NA,NA,454.3140000000001,755.50425,NA,NA,0
1000002103_20min_s6_mODC.3_tef2-mCherry_none,2915.48,69.76804444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.2398,24.8495,1380,517.854,529.914,0.318263,2657.78,NA,NA,NA,389.74700000000007,769.2842499999999,NA,NA,0
1000002104_20min_s6_mODC.3_tef2-mCherry_none,1658.88,25.022044444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.0944,20.542,770,460.458,579.778,0.375061,1459.32,NA,NA,NA,318.36800000000005,790.8342500000001,NA,NA,0
1000002105_20min_s6_mODC.3_tef2-mCherry_none,3515.68,102.13904444444448,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.7692,28.1078,1673,313.784,743.413,0.300754,3233,NA,NA,NA,453.778,282.87325,NA,NA,0
1000002106_20min_s6_mODC.3_tef2-mCherry_none,1444.75,187.0330444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.7417,17.0996,669,902.357,143.793,0.391815,1266.43,NA,NA,NA,1046.055,777.5542499999999,NA,NA,0
1000002107_20min_s6_mODC.3_tef2-mCherry_none,3054.82,76.18704444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.5509,25.6006,1447,235.818,827.311,0.313747,2790.12,NA,NA,NA,583.354,626.0642500000001,NA,NA,0
1000002108_20min_s6_mODC.3_tef2-mCherry_none,1957.56,345.17804444444437,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,18.3462,20.1983,914,785.298,271.537,0.357932,1744.01,NA,NA,NA,435.78100000000006,1223.38425,NA,NA,0
1000002109_20min_s6_mODC.3_tef2-mCherry_none,1641.85,22.462044444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.4985,19.7641,753,26.1401,1028.05,0.377383,1450.27,21.2599,41,1039.5,428.519,763.2942499999999,345.58500000000004,954.43425,1
1000002110_20min_s6_mODC.3_tef2-mCherry_none,2887.6,245.6160444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.8426,26.6272,1364,643.641,426.6,0.318483,2622.46,644.41,627.673,446.079,491.6500000000001,753.24425,475.3670000000001,2729.46425,1
1000002111_20min_s6_mODC.3_tef2-mCherry_none,4077.34,5.411044444444457,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,27.7251,27.9577,1945,185.452,895.162,0.287403,3772.03,NA,NA,NA,761.609,1176.14425,NA,NA,0
1000002114_20min_s6_mODC.3_tef2-mCherry_none,2866.31,85.53704444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.7609,26.2302,1351,493.447,579.24,0.318792,2597.29,184.139,476.218,576.908,544.485,1113.05425,430.3810000000001,2276.22425,2
1000002115_20min_s6_mODC.3_tef2-mCherry_none,3363.42,23.97504444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.1194,27.6261,1598,406.456,668.963,0.304733,3085.49,8.15137,423.5,665,372.345,510.35725,322.08500000000004,734.68425,3
1000002116_20min_s6_mODC.3_tef2-mCherry_none,5416.18,324.3590444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,30.2812,34.2367,2599,776.502,314.914,0.263226,5061.8,305.884,798.197,320.231,405.797,1313.66425,352.446,1360.63425,3
1000002117_20min_s6_mODC.3_tef2-mCherry_none,1781.9,252.14604444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.5803,19.9731,831,322.611,668.827,0.368754,1583.81,NA,NA,NA,503.907,600.00425,NA,NA,0
1000002118_20min_s6_mODC.3_tef2-mCherry_none,3366.28,183.3700444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.5134,27.2888,1598,467.904,538.879,0.304583,3087.15,NA,NA,NA,511.847,807.3342500000001,NA,NA,0
1000002119_20min_s6_mODC.3_tef2-mCherry_none,3879.14,112.21304444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,26.0616,28.328,1850,525.91,484.33,0.291856,3582.03,NA,NA,NA,444.264,354.1002500000001,NA,NA,0
1000002120_20min_s6_mODC.3_tef2-mCherry_none,3281.72,67.82904444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,24.8661,25.0338,1559,408,602.639,0.307146,3009.15,195.751,421.632,614.603,548.571,782.49425,475.54100000000005,1472.78425,2
1000002122_20min_s6_mODC.3_tef2-mCherry_none,1891.29,81.10304444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,18.0328,19.6582,882,865.762,136.356,0.36171,1682.49,NA,NA,NA,655.45,629.5842500000001,NA,NA,0
1000002123_20min_s6_mODC.3_tef2-mCherry_none,3681.71,96.44004444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.0544,28.0651,1752,675.12,341.204,0.296136,3385.2,473.966,683.762,325.212,575.4590000000001,649.3842500000001,485.9440000000001,1766.1742499999998,1
1000002124_20min_s6_mODC.3_tef2-mCherry_none,2446.93,100.66004444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.5173,22.4331,1152,63.6536,947.782,0.335577,2212.55,NA,NA,NA,410.03100000000006,1136.66425,NA,NA,0
1000002125_20min_s6_mODC.3_tef2-mCherry_none,1841.03,56.97904444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.8579,21.5706,858,31.2145,975.706,0.364854,1636.98,NA,NA,NA,543.1750000000001,499.21325,NA,NA,0
1000002126_20min_s6_mODC.3_tef2-mCherry_none,2862.35,135.19604444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.8057,23.8625,1352,580.801,436.417,0.319737,2603.43,NA,NA,NA,500.484,498.07225000000005,NA,NA,0
1000002127_20min_s6_mODC.3_tef2-mCherry_none,4323.87,45.03204444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,27.3389,30.1362,2066,130.953,895.013,0.282254,4009.06,110.694,125.938,914.188,639.118,1525.79425,454.866,1248.15425,1
1000002129_20min_s6_mODC.3_tef2-mCherry_none,2593.6,75.41504444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.4063,24.2888,1220,609.447,411.203,0.329133,2345.23,NA,NA,NA,526.206,428.24725,NA,NA,0
1000002130_20min_s6_mODC.3_tef2-mCherry_none,1363.7,86.01504444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,14.1442,17.8686,629,849.192,166.804,0.398356,1190.58,NA,NA,NA,514.013,692.3542500000001,NA,NA,0
1000002131_20min_s6_mODC.3_tef2-mCherry_none,3506.9,83.56404444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.4254,26.2067,1668,361.274,674.791,0.300988,3224.66,NA,NA,NA,453.734,310.57725000000005,NA,NA,0
1000002132_20min_s6_mODC.3_tef2-mCherry_none,1848.67,4.413044444444466,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,17.3918,19.8665,861,835.028,193.708,0.364234,1642.98,NA,NA,NA,459.6890000000001,260.55625,NA,NA,0
1000002134_20min_s6_mODC.3_tef2-mCherry_none,3010.25,201.35704444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.0377,25.901,1424,466.144,497.895,0.314947,2744.95,85.8751,480.571,510.5,505.80000000000007,764.1242500000001,414.90600000000006,1030.00425,1
1000002135_20min_s6_mODC.3_tef2-mCherry_none,1583.21,206.1820444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.1577,18.1777,733,436.244,517.31,0.380798,1391.95,NA,NA,NA,554.4970000000001,862.0642500000001,NA,NA,0
1000002136_20min_s6_mODC.3_tef2-mCherry_none,1352.69,171.24204444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.4225,16.3138,624,505.237,445.689,0.398786,1178.09,NA,NA,NA,449.051,556.27425,NA,NA,0
1000002137_20min_s6_mODC.3_tef2-mCherry_none,1240.78,327.22604444444437,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.1509,17.3694,570,288.495,662.195,0.40839,1072.58,NA,NA,NA,492.8570000000001,771.3142500000001,NA,NA,0
1000002139_20min_s6_mODC.3_tef2-mCherry_none,3164.08,76.52204444444445,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.9006,27.413,1501,629.94,341.332,0.310325,2893.15,85.4054,646.204,350.315,509.225,602.68425,494.715,1037.33425,2
1000002141_20min_s6_mODC.3_tef2-mCherry_none,3964.47,106.46904444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,26.0314,29.1117,1890,77.7735,905.014,0.289723,3660.38,163.696,55.3871,910.532,363.37200000000007,978.04425,293.779,1613.84425,2
1000002142_20min_s6_mODC.3_tef2-mCherry_none,3273.93,124.13204444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,24.2436,25.6838,1555,187.085,791.006,0.307275,3000.32,118.16,195.864,772.705,366.942,853.76425,259.721,1243.25425,1
1000002143_20min_s6_mODC.3_tef2-mCherry_none,1475.4,134.34804444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.3218,17.7927,683,567.872,395.434,0.389808,1296.92,NA,NA,NA,573.7,217.04525,NA,NA,0
1000002144_20min_s6_mODC.3_tef2-mCherry_none,3629.88,101.94904444444448,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,23.3993,29.4638,1726,427.473,558.509,0.297625,3339,79.26,428.426,579.241,471.4480000000001,931.02425,370.9000000000001,1333.81425,1
1000002145_20min_s6_mODC.3_tef2-mCherry_none,1842.58,36.80204444444442,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,17.016,20.3596,860,672.419,302.944,0.36464800000000003,1637.66,NA,NA,NA,520.642,482.98425,NA,NA,0
1000002146_20min_s6_mODC.3_tef2-mCherry_none,4380.41,194.7420444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.3501,33.0109,2092,761.044,238.067,0.280786,4056.09,488.224,778.113,226.585,567.82,1954.28425,455.4870000000001,3697.9942500000006,5
1000002148_20min_s6_mODC.3_tef2-mCherry_none,2892.91,111.69104444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.5687,25.4278,1368,720.066,274.738,0.318879,2634.6,NA,NA,NA,717.974,775.24425,NA,NA,0
1000002149_20min_s6_mODC.3_tef2-mCherry_none,4044.32,105.48404444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.7096,30.0061,1929,155.665,846.666,0.28798,3737.55,110.361,162.257,865.203,448.888,1775.6342499999998,476.409,2402.04425,5
1000002150_20min_s6_mODC.3_tef2-mCherry_none,1120.96,187.29804444444449,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,13.2804,15.4794,514,339.545,642.138,0.421446,965.549,NA,NA,NA,401.03600000000006,763.0742500000001,NA,NA,0
1000002151_20min_s6_mODC.3_tef2-mCherry_none,1412.18,69.46104444444447,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.5763,16.766,652,684.707,227.1,0.393821,1233.26,NA,NA,NA,553.7180000000001,419.00825,NA,NA,0
1000002152_20min_s6_mODC.3_tef2-mCherry_none,1522.03,58.91104444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.983,17.6166,706,839.453,74.466,0.386272,1340.43,NA,NA,NA,355.826,471.56225000000006,NA,NA,0
1000002153_20min_s6_mODC.3_tef2-mCherry_none,2710.53,61.776044444444466,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,21.4518,23.7914,1280,219.732,707.959,0.325515,2464.41,NA,NA,NA,358.97900000000004,302.94725000000005,NA,NA,0
1000002154_20min_s6_mODC.3_tef2-mCherry_none,3101.3,358.0410444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.2291,26.5747,1469,475.288,459.97,0.312042,2830.8,370.463,484.124,477.191,540.864,705.71425,519.246,2111.8542500000003,1
1000002155_20min_s6_mODC.3_tef2-mCherry_none,1694.43,126.16304444444448,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,16.315,20.387,785,165.571,762.382,0.371794,1486.83,NA,NA,NA,365.754,781.5842500000001,NA,NA,0
1000002156_20min_s6_mODC.3_tef2-mCherry_none,2656.86,408.4180444444444,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.2781,24.973,1251,308.975,631.202,0.326485,2402.26,455.362,298.796,647.235,579.075,1054.09425,557.1800000000001,3199.1142499999996,1
1000002157_20min_s6_mODC.3_tef2-mCherry_none,642.532,184.32304444444443,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,10.0292,11.4095,286,275.042,643.759,0.491024,526.95,NA,NA,NA,449.2560000000001,604.3642500000001,NA,NA,0
1000002158_20min_s6_mODC.3_tef2-mCherry_none,4233.72,60.603044444444464,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,25.3308,31.7965,2020,26.2861,927.536,0.283797,3916.23,551.175,20.8863,950.328,527.673,1258.60425,418.167,4018.904250000001,2
1000002159_20min_s6_mODC.3_tef2-mCherry_none,1420.53,48.79804444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,15.444,17.5982,653,403.869,528.901,0.392105,1236.09,NA,NA,NA,360.076,713.49425,NA,NA,0
1000002160_20min_s6_mODC.3_tef2-mCherry_none,2291.38,96.66804444444446,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,20.2738,21.1768,1077,116.03,824.709,0.342246,2065.03,NA,NA,NA,415.9500000000001,966.97425,NA,NA,0
1000002161_20min_s6_mODC.3_tef2-mCherry_none,2626.53,33.839044444444454,NA,mODC.3,tef2-mCherry,none,20min,20min_s6,22.0877,22.4546,1238,147.032,802.115,0.328248,2380.41,NA,NA,NA,387.37,846.3242500000001,NA,NA,0
